,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index_0,Index_1,Index_2
242,0,20,102760000.0,1,327180.0,7.51,-0.1594,2.7,6,1996.0,9,0,0,0,1,0,0
243,0,17,458290000.0,0,4400000.0,-0.28800000000000003,0.37200000000000005,3.0,0,1986.0,4,0,0,0,0,1,0
244,1,104,502800000.0,0,377050.0,-1.5430000000000001,0.131,4.0,0,1996.0,1,0,1,0,0,0,1
245,0,11,39520000000.0,1,1420000.0,0.6990000000000001,0.3657,3.7,1,2017.0,3,1,1,1,0,0,1
246,1,17,193780000.0,1,1030000.0,0.401,0.075,3.5,0,1996.0,1,1,1,0,0,1,0
247,1,17,120380000.0,0,54880.0,0.38200000000000006,0.188,4.3,6,1996.0,4,1,1,0,0,1,0
248,1,78,353990000.0,0,77240.0,0.214,0.179,2.0,3,1996.0,4,0,1,0,0,1,0
249,1,144,206740000.0,0,1780000.0,0.506,0.8640000000000001,2.3,0,1996.0,1,0,0,0,0,1,0
250,1,17,143260000.0,0,636010.0,0.36600000000000005,0.26,2.4,6,1996.0,9,0,0,0,0,1,0
251,1,96,3870000000.0,1,986260.0,0.06,0.2172,3.4,2,2014.0,1,0,0,0,0,0,1
252,1,84,3910000000.0,1,7060000.0,-3.192,-0.5645,3.0,5,1996.0,0,0,1,0,0,0,1
253,1,78,394680000.0,1,764950.0,1.225,1.3929,4.0,5,1990.0,4,0,0,0,0,1,0
254,1,124,87690000.0,0,226150.0,1.151,0.0,3.4,2,1998.0,4,0,1,0,0,0,1
255,1,136,1340000000.0,1,299800.0,0.7809999999999999,0.0252,4.0,1,1923.0,5,1,1,0,0,1,0
256,1,8,8310000000.000001,1,2029999.9999999998,-0.006,0.023,2.0,5,2004.0,0,0,0,0,0,1,0
257,0,39,1970000000.0,0,307520.0,2.645,0.5095000000000001,4.3,2,2006.0,4,1,1,0,0,1,0
258,1,132,842960000.0,0,327510.0,-2.6830000000000003,1.0123,5.0,5,1996.0,4,1,1,0,0,0,1
259,0,115,1330000000.0,0,943300.0,-2.889,5.7632,3.8,1,2007.0,1,0,1,0,0,0,1
260,1,17,911990000.0,1,547820.0,-0.65,1.6380000000000001,3.8,6,2013.0,4,1,1,0,0,1,0
261,0,92,5550000000.0,0,100090.0,0.993,0.245,3.4,1,1996.0,4,0,0,0,0,0,1
262,1,17,75230000.0,0,19910.0,0.306,0.804,5.0,0,1996.0,1,1,1,0,0,1,0
263,1,17,704050000.0,1,2240000.0,0.28500000000000003,0.48600000000000004,3.6,6,1996.0,2,0,0,0,0,1,0
264,1,103,26990000000.0,0,810390.0,0.9279999999999999,0.44780000000000003,3.9,3,1994.0,10,0,1,1,0,0,1
265,1,132,152780000.0,0,2520000.0,0.881,1.514,4.0,6,1996.0,1,1,1,0,0,1,0
266,1,8,15490000000.0,0,1110000.0,-0.195,0.2139,3.9,2,1997.0,3,0,1,0,0,0,1
267,0,65,1810000000.0,0,135940.0,-3.114,0.4986,4.2,2,1948.0,0,1,1,0,0,0,1
268,0,17,16320000000.0,0,178910.0,-0.013000000000000001,-0.08900000000000001,4.3,6,2008.0,4,1,1,0,0,1,0
269,1,102,2200000000.0,0,900810.0,-0.9920000000000001,0.055,4.0,0,1996.0,9,1,1,0,0,0,1
270,1,55,1250000000.0,0,548600.0,1.3030000000000002,0.7561,4.4,5,1948.0,9,1,1,0,0,1,0
271,1,115,68770000.0,0,19650.0,-2.767,0.0,3.6,2,1983.0,4,0,1,0,0,1,0
272,1,117,564760000.0,1,942880.0,-0.133,0.609,4.3,3,2018.0,4,1,1,0,0,0,1
273,1,132,830330000.0,0,505340.0,-1.326,-0.2564,4.0,2,1996.0,4,0,1,0,0,1,0
274,1,115,9090000000.0,0,1770000.0,-2.188,8.667,3.3,1,1959.0,3,0,0,0,0,0,1
275,1,17,96520000.0,0,14230.0,0.457,-0.069,4.0,6,1996.0,4,1,1,0,1,0,0
276,1,17,4040000000.0,1,460340.0,-1.961,0.008,3.8,6,1997.0,6,0,1,0,0,1,0
277,1,81,3680000000.0,0,918920.0,-1.6159999999999999,0.3653,3.1,1,1888.0,4,0,0,0,0,0,1
278,1,85,1310000000.0,1,894970.0,-1.661,0.596,3.6,2,1996.0,4,0,1,0,0,0,1
279,1,13,561150000.0,1,27960.0,0.086,-0.1118,3.5,5,1996.0,4,0,1,0,0,1,0
280,1,123,2080000000.0,1,4340000.0,0.38,0.8614,3.0,6,1992.0,9,0,0,0,0,1,0
281,1,142,338540000.0,0,18060.0,0.122,0.0677,3.2,3,1927.0,9,0,0,0,0,1,0
282,1,46,15010000.0,0,31300.0,-0.44200000000000006,0.0,3.0,6,1956.0,2,0,1,0,0,1,0
283,1,17,3930000000.0,0,410610.0,-0.414,-0.197,5.0,0,1996.0,1,1,1,0,0,1,0
284,1,43,8220000000.000001,0,486830.0,4.062,0.07540000000000001,3.2,1,1935.0,3,0,0,0,0,0,1
285,1,17,8410000000.0,0,732480.0,-2.218,0.516,3.5,6,2004.0,4,0,1,0,0,1,0
286,1,121,9350000000.0,0,1520000.0,-0.7090000000000001,0.028999999999999998,4.8,5,2008.0,4,1,1,0,0,0,1
287,1,13,3090000000.0,0,1370000.0,-0.025,-0.1219,3.8,2,1870.0,0,0,1,0,0,0,1
288,1,128,4880000000.0,0,203590.0,0.14800000000000002,0.1121,3.3,1,1985.0,5,0,0,0,0,0,1
289,1,23,5230000000.0,1,445230.0,0.761,0.1809,3.8,1,1994.0,3,0,1,0,0,0,1
290,1,23,769150000.0,0,203900.0,0.14400000000000002,0.071,2.9,2,2016.0,0,0,0,0,0,0,1
291,1,4,527270000.0,1,69380.0,1.146,0.72,3.3,3,2008.0,4,0,0,0,0,1,0
292,0,17,242220000.0,1,742380.0,-0.052000000000000005,-0.255,3.7,0,1996.0,4,0,1,0,0,1,0
293,1,17,166010000.0,0,949670.0,0.528,-0.040999999999999995,3.7,6,2014.0,11,0,1,0,0,1,0
294,0,118,280940000000.0,0,945210.0,0.379,0.1748,4.1,1,1984.0,3,1,1,0,0,1,0
295,0,17,7470000000.0,1,227470.0,-0.766,0.073,3.2,6,1996.0,4,0,0,0,0,1,0
296,1,127,3400000000.0,0,2740000.0,1.7830000000000001,-0.0663,3.3,1,1938.0,5,0,0,0,0,1,0
297,1,20,672440000.0,1,220450.0,-0.368,0.337,3.9,3,2001.0,4,1,1,0,0,0,1
298,0,82,112830000.0,0,156150.0,0.766,1.224,3.1,4,2009.0,10,0,0,0,0,1,0
299,1,38,73090000.0,1,1790000.0,0.913,-0.2,3.6,6,1996.0,4,0,1,0,0,1,0
300,1,13,68100000.0,1,25990.0,-0.22,0.0,2.7,3,1982.0,9,0,0,0,0,1,0
301,1,1,59180000.0,1,3850000.0,0.141,0.0,2.5,6,1996.0,1,0,0,0,0,1,0
302,1,46,1330000000.0,0,143660.0,0.662,0.4556,3.3,2,1972.0,0,0,1,0,0,1,0
303,1,121,155860000.0,1,109140.0,0.624,1.2809000000000001,2.7,3,1985.0,9,0,0,0,0,1,0
304,0,119,17380000000.0,0,2440000.0,0.628,0.0916,3.8,0,1977.0,1,0,1,0,0,0,1
305,1,118,129419999.99999999,0,191310.0,-2.253,6.4545,4.7,3,1981.0,4,1,1,0,0,1,0
306,0,41,4540000000.0,0,472240.0,-2.784,1.117,3.5,2,1993.0,0,0,0,0,0,0,1
307,1,44,364040000.0,1,99070.0,1.061,2.0196,3.6,2,1996.0,4,1,1,0,0,1,0
308,1,78,1430000000.0,1,558250.0,-0.08199999999999999,0.38200000000000006,2.8,5,1990.0,4,0,0,0,0,1,0
309,1,122,819800000.0,0,624920.0,1.951,0.1832,3.7,5,2004.0,4,0,0,0,0,0,1
310,1,31,458280000.0,1,962710.0,-0.107,0.0,3.7,3,2014.0,4,0,0,0,0,1,0
311,1,130,1050000000.0,0,123590.0,0.204,0.264,4.0,6,2004.0,4,1,1,0,0,1,0
312,1,39,1790000000.0,0,411730.0,1.5150000000000001,0.11,3.9,1,1931.0,4,0,1,0,0,0,1
313,0,63,11850000000.0,0,1540000.0,-0.32299999999999995,-0.0776,3.5,2,2009.0,7,0,0,0,0,0,1
314,0,70,16340000000.0,1,721060.0,0.061,0.13670000000000002,3.7,3,2005.0,4,0,1,0,0,0,1
315,1,17,346560000.0,1,2120000.0,-0.43,0.775,4.0,6,1996.0,2,0,1,0,0,1,0
316,1,81,2660000000.0,0,1210000.0,-7.735,3.615,3.1,4,1996.0,5,0,0,0,0,0,1
317,1,126,3200000000.0,1,472220.0,0.095,-0.4569,4.0,2,2011.0,0,1,1,0,0,0,1
318,1,33,601090000.0,1,47970.0,1.3840000000000001,0.0,3.5,3,1996.0,9,1,1,0,0,1,0
319,1,13,225730000.0,1,24930.0,0.107,0.0,5.0,3,1975.0,9,1,1,0,0,1,0
320,1,130,733630000.0,0,41990.0,-0.312,-4.593,3.5,2,1987.0,4,0,1,0,0,1,0
321,1,38,442970000.0,0,5660000.0,-0.027999999999999997,0.147,3.3,6,1996.0,4,0,1,0,0,1,0
322,1,141,12720000000.0,0,799470.0,0.12400000000000001,0.0669,4.3,2,1906.0,5,1,1,1,0,0,1
323,1,92,9150000000.0,0,213970.0,-0.12300000000000001,0.09179999999999999,3.8,1,1993.0,5,1,1,0,0,0,1
324,1,17,1260000000.0,0,933230.0,0.269,0.05,2.9,3,2012.0,4,0,0,0,0,1,0
325,1,80,3370000000.0,1,376750.0,-0.22100000000000003,0.272,4.5,5,2000.0,4,1,1,0,0,1,0
326,1,80,1100000000.0,1,5950.0,-0.11599999999999999,0.0,4.0,5,1982.0,4,1,1,0,0,1,0
327,1,1,500830000.0,0,178940.0,-3.346,2.289,3.7,2,1968.0,10,0,1,0,0,1,0
328,1,80,692440000.0,0,830690.0,0.833,1.3028,2.9,6,1996.0,9,0,0,0,0,1,0
329,1,69,1680000000.0,0,461080.0,-0.516,0.1073,3.5,2,1996.0,0,0,1,0,0,1,0
330,0,124,325690000.0,0,11200.0,0.409,2.3928000000000003,3.6,1,1999.0,4,0,1,0,0,0,1
331,1,130,9240000000.0,0,3540000.0,2.5639999999999996,0.16030000000000003,3.0,1,1996.0,4,0,0,0,0,0,1
332,1,42,70760000000.0,1,5740000.0,0.449,0.18059999999999998,3.5,1,1979.0,7,0,0,1,0,1,0
333,0,54,7900000000.0,0,3540000.0,1.5919999999999999,0.0672,3.9,1,1998.0,3,1,1,0,0,0,1
334,1,13,2800000000.0,0,246700.0,-0.198,-0.0346,3.6,2,1902.0,3,0,1,0,0,1,0
335,1,13,128410000.0,1,6980.0,-0.23199999999999998,0.0,3.5,6,1984.0,6,1,1,0,0,1,0
336,1,18,556860000.0,1,1090000.0,0.413,2.1366,3.3,0,2015.0,4,0,0,0,0,0,1
337,0,26,1110000000.0,1,170580.0,5.4110000000000005,0.10070000000000001,3.6,5,1996.0,4,1,1,0,0,1,0
338,0,17,472970000.0,0,1410000.0,0.042,0.045,3.3,6,1996.0,4,0,0,0,0,1,0
339,1,70,38810000.0,0,105600.0,0.555,0.688,3.7,6,1995.0,4,0,1,0,0,1,0
340,0,54,4210000000.0,1,10370000.0,0.5,0.583,3.9,4,1996.0,0,1,0,0,0,0,1
341,1,138,3020000000.0,1,468030.0,-0.36,0.08410000000000001,4.1,2,1889.0,0,1,0,0,0,0,1
342,1,77,2290000000.0,1,1380000.0,0.254,0.0,3.4,1,2017.0,4,0,0,0,0,1,0
343,1,1,2660000000.0,0,164150.0,-0.031000000000000003,0.4155,4.4,5,1971.0,4,1,1,0,0,1,0
344,1,104,28780000000.0,1,763360.0,0.047,0.08539999999999999,4.0,2,1998.0,5,1,1,1,0,0,1
345,1,2,521590000.00000006,0,116040.0,0.10800000000000001,0.3262,3.0,3,1969.0,4,1,1,0,0,0,1
346,0,38,479480000.0,0,247960.0,0.9570000000000001,0.868,2.5,6,1996.0,4,0,0,0,0,1,0
347,1,17,241890000.0,0,895920.0,-3.7230000000000003,0.9159999999999999,3.7,6,2001.0,1,0,0,0,0,1,0
348,1,119,188430000000.0,0,2080000.0,-0.021,0.0884,3.3,1,1991.0,7,0,0,1,0,1,0
349,1,78,102160000.0,0,3500000.0,0.8540000000000001,0.0,3.3,6,1996.0,2,0,0,0,0,1,0
350,1,42,1640000000.0,0,517429.99999999994,0.41000000000000003,0.25739999999999996,3.5,2,1987.0,10,0,1,0,0,1,0
351,1,121,12930000000.0,0,844670.0,0.113,1.167,3.9,2,2004.0,4,0,1,0,0,0,1
352,1,78,1910000000.0,1,463860.0,-0.135,0.34,3.3,2,1998.0,10,0,0,0,0,0,1
353,1,125,4240000000.0,0,405290.0,0.49700000000000005,0.1333,3.7,4,2020.0,5,0,1,0,0,0,1
354,1,26,396530000.0,1,359300.0,-0.973,0.1404,4.3,5,2007.0,4,1,1,0,0,1,0
355,1,47,1430000000.0,1,217580.0,-0.605,0.0746,3.4,3,1983.0,4,0,1,0,0,1,0
356,1,43,3830000000.0,1,722180.0,-1.171,0.5199,3.6,1,1921.0,3,0,1,0,0,1,0
357,1,125,20220000000.0,1,3890000.0,1.107,0.11359999999999999,3.3,1,1904.0,8,0,0,0,0,0,1
358,1,21,16879999999.999998,0,557310.0,0.851,0.052000000000000005,3.9,1,1935.0,7,0,1,1,0,0,1
359,1,121,2220000000.0,1,968520.0,-0.24100000000000002,0.0727,3.7,4,2000.0,5,0,1,0,0,0,1
360,1,35,641040000.0,1,579430.0,-0.01,-0.154,1.0,6,1996.0,4,0,1,0,0,1,0
361,1,20,4910000000.0,0,292390.0,-1.36,0.16469999999999999,3.8,2,1860.0,0,0,1,0,0,0,1
362,1,142,28480000000.0,0,836560.0,0.135,0.08650000000000001,4.1,4,1886.0,5,1,1,1,0,0,1
363,1,142,2910000000.0,0,200190.0,0.025,0.050800000000000005,2.3,5,1998.0,4,0,0,0,0,0,1
364,1,121,80450000.0,0,46300.0,0.085,0.0,3.0,2,1976.0,6,0,1,0,0,1,0
365,1,144,16600000.000000002,0,295340.0,1.031,0.0,4.0,3,1998.0,9,1,1,0,1,0,0
366,1,13,2650000000.0,0,282830.0,0.201,0.0084,3.4,2,2000.0,10,0,0,0,0,0,1
367,1,35,484820000.0,0,194270.0,0.09699999999999999,0.17800000000000002,3.7,3,2012.0,1,0,0,0,0,1,0
368,1,78,817600000.0,1,226360.0,0.19899999999999998,0.535,3.3,3,1995.0,4,0,0,0,0,1,0
369,1,11,1170000000.0,1,1530000.0,-0.15,0.42090000000000005,3.5,1,1994.0,7,0,0,0,0,0,1
370,1,17,168090000.0,0,226840.0,0.499,-0.302,3.9,6,2011.0,11,0,1,0,0,1,0
371,1,78,2830000000.0,0,513360.0,0.469,0.48600000000000004,4.4,3,2014.0,9,1,1,0,0,1,0
372,1,1,9710000000.0,0,413080.0,-2.898,0.3694,3.8,5,1993.0,4,0,1,0,0,1,0
373,1,33,125300000000.0,1,2890000.0,-0.529,0.22510000000000002,4.2,1,1850.0,3,1,1,1,0,0,1
374,1,110,96510000.0,1,21380.0,-1.3840000000000001,0.0,4.6,5,1955.0,6,1,1,0,0,0,1
375,0,65,4030000000.0000005,1,384480.0,-1.5350000000000001,0.21670000000000003,4.0,2,2001.0,5,1,1,0,0,0,1
376,1,125,7160000000.0,0,3380000.0,-0.512,0.12400000000000001,3.7,1,2013.0,5,0,1,0,0,0,1
377,0,90,377850000.0,1,1000000.0,-3.415,2.8045999999999998,4.0,6,2006.0,4,0,1,0,1,0,0
378,1,40,6290000000.0,0,471150.0,-0.24,0.0631,3.7,4,2001.0,5,0,1,0,0,0,1
379,1,10,179170000.0,0,1420000.0,0.752,2.395,4.0,6,1996.0,4,0,1,0,0,1,0
380,1,121,5730000000.0,1,1110000.0,-1.933,44.0,3.5,2,1997.0,4,0,0,0,0,0,1
381,1,20,6180000000.0,0,1080000.0,-4.556,0.17500000000000002,3.6,2,1983.0,10,0,1,0,0,0,1
382,0,37,152450000000.0,0,8189999.999999999,1.3719999999999999,0.3155,4.2,1,1913.0,3,1,1,0,0,1,0
383,1,121,9280000000.0,1,712160.0,-0.095,-0.05280000000000001,2.9,2,1981.0,10,0,0,0,0,1,0
384,0,143,1210000000.0,0,326910.0,0.6,0.643,2.9,6,1996.0,4,0,1,0,0,0,1
385,0,3,3190000000.0,0,1080000.0,-3.4930000000000003,0.7270000000000001,4.3,2,1996.0,4,1,1,0,0,0,1
386,1,78,115120000.0,0,22730.0,-1.122,0.337,2.7,6,1996.0,4,0,1,0,0,1,0
387,1,40,1250000000.0,1,138150.0,-0.171,0.1167,3.4,2,1956.0,10,0,0,0,0,0,1
388,1,126,2570000000.0,0,191270.0,-0.596,0.2981,3.0,2,1857.0,0,0,0,0,0,0,1
389,1,1,139400000000.0,1,13460000.0,0.8940000000000001,5.195,3.8,1,1916.0,3,0,0,1,0,0,1
390,0,71,579460000000.0,1,15850000.0,-0.022000000000000002,0.22190000000000001,3.9,2,1996.0,3,0,1,0,0,0,1
391,1,12,330970000000.0,1,47420000.0,-0.32,0.0184,4.0,1,1904.0,3,1,1,1,0,0,1
392,1,30,11730000000.0,0,824490.0,0.282,0.1018,4.2,1,1914.0,7,1,1,0,0,0,1
393,0,23,8900000000.0,1,349900.0,-1.392,0.3226,4.4,4,2002.0,3,1,1,0,0,0,1
394,1,114,2280000000.0,0,678910.0,-1.206,1.1884000000000001,3.0,6,1996.0,4,1,1,0,0,0,1
395,0,8,77520000000.0,0,2260000.0,-1.153,0.0661,3.6,1,1899.0,3,0,0,0,0,0,1
396,1,13,851920000.0,1,297820.0,-1.425,0.9812000000000001,3.2,5,1941.0,4,0,0,0,0,0,1
397,1,122,3180000000.0,1,360080.0,-0.109,0.3245,3.9,3,1999.0,4,0,0,0,0,1,0
398,1,13,2040000000.0,1,85480.0,-0.259,-0.17370000000000002,3.4,2,1984.0,4,0,1,0,0,1,0
399,0,13,11010000000.0,1,743480.0,-0.919,0.3539,4.4,2,1996.0,5,1,1,0,0,0,1
400,1,80,41550000000.0,0,2590000.0,0.371,0.1434,3.8,1,1931.0,10,1,1,1,0,0,1
401,0,122,7160000000.0,0,40150000.0,-6.167000000000001,2.2,3.5,2,1984.0,7,0,0,0,0,0,1
402,0,13,1410000000.0,1,393070.0,-0.389,-0.0789,3.7,1,1857.0,4,0,1,0,0,0,1
403,1,127,2880000000.0,0,6970000.0,0.68,0.4325,3.3,1,1971.0,3,0,0,0,0,1,0
404,0,13,52390000000.0,0,26030000.0,0.256,0.122,4.1,1,1943.0,3,1,1,0,0,0,1
405,1,18,79290000.0,0,148800.0,-2.293,5.832999999999999,3.5,5,1999.0,4,0,0,0,0,1,0
406,1,17,55630000.0,0,1250000.0,0.81,0.24,5.0,0,1996.0,4,1,1,0,0,1,0
407,1,17,8920000000.0,0,806970.0,-0.534,-0.027999999999999997,4.1,3,2015.0,4,0,0,0,0,1,0
408,0,89,157260000000.0,0,1690000.0,-0.057,0.2662,4.1,1,1885.0,3,1,1,0,0,0,1
409,1,115,132759999.99999999,0,108160.0,3.733,0.6585,2.5,0,1996.0,11,0,0,0,0,1,0
410,1,128,535520000.0,0,31600.0,-0.3,0.14880000000000002,3.2,1,1972.0,10,0,0,0,0,1,0
411,0,29,3320000000.0,0,22400.0,5.655,-0.6900000000000001,3.7,2,1899.0,3,1,1,0,0,0,1
412,0,12,41440000000.0,1,2480000.0,-0.29,0.3469,3.7,1,1857.0,4,0,1,0,0,0,1
413,1,127,247770000.0,0,493210.0,1.9030000000000002,0.3226,3.8,2,1997.0,4,0,0,0,0,0,1
414,1,127,26510000000.0,1,2400000.0,0.189,0.0305,3.7,1,1966.0,3,0,0,1,0,0,1
415,1,72,7100000000.0,0,693570.0,0.517,0.11019999999999999,3.7,1,1845.0,5,0,0,0,0,0,1
416,1,13,221060000.0,0,68390.0,-0.053,-0.0246,2.4,3,1996.0,9,0,0,0,0,1,0
417,1,74,2230000000.0,0,385700.0,1.1520000000000001,-0.5279,3.6,4,1957.0,5,0,1,0,0,0,1
418,0,130,44360000000.0,1,1390000.0,-0.24800000000000003,0.0669,3.5,1,1999.0,3,1,1,0,0,0,1
419,1,84,1380000000.0,1,464180.0,0.527,0.2262,3.0,6,1996.0,9,0,0,0,0,0,1
420,1,17,242650000.0,0,284950.0,-0.121,0.013999999999999999,4.1,6,1996.0,1,1,1,0,0,1,0
421,0,13,9940000000.0,0,124310.0,-0.219,0.20829999999999999,4.0,1,1996.0,3,1,1,0,0,0,1
422,1,13,199040000.0,0,37830.0,-0.22100000000000003,-0.0058,4.0,6,1956.0,6,0,1,0,0,1,0
423,1,117,3620000000.0,0,280140.0,-0.40299999999999997,0.1433,3.0,4,1859.0,5,0,0,0,0,0,1
424,1,8,825350000.0,0,336880.0,-8.312000000000001,0.0712,4.5,5,1996.0,10,1,1,0,0,1,0
425,1,121,526299999.99999994,1,348200.0,0.7440000000000001,0.3061,4.1,5,2004.0,4,1,1,0,0,1,0
426,1,125,4219999999.9999995,1,117850.0,0.062000000000000006,0.10439999999999999,3.4,2,1967.0,10,0,1,0,0,1,0
427,1,17,2910000000.0,1,4420000.0,-0.16,0.342,4.0,6,1996.0,6,1,1,0,0,1,0
428,0,12,39800000000.0,1,6210000.0,-0.386,0.774,4.0,1,1690.0,3,1,1,0,0,0,1
429,1,40,2180000000.0,0,302930.0,-0.439,0.099,3.7,4,1902.0,5,0,0,0,0,0,1
430,1,115,60740000.0,0,40100.0,-0.696,0.0,3.0,2,1996.0,4,0,0,0,1,0,0
431,1,103,2400000000.0,0,1700000.0,8.237,0.5444,4.2,3,1986.0,10,1,1,0,0,0,1
432,1,17,360720000.0,1,853980.0,2.331,1.0565,2.9,6,1997.0,9,0,1,0,0,1,0
433,1,35,422710000.0,1,81130.0,-0.009000000000000001,0.364,4.0,6,2007.0,6,0,1,0,0,1,0
434,1,80,70750000000.0,0,1390000.0,-0.277,0.0198,3.9,1,1897.0,3,1,1,1,0,0,1
435,1,40,4179999999.9999995,0,3280000.0,0.574,3.222,3.8,2,2001.0,10,0,1,0,0,0,1
436,1,17,5270000000.0,1,834810.0,-1.087,0.321,4.4,6,2017.0,2,1,1,0,0,1,0
437,1,20,3640000000.0,0,360320.0,-1.9740000000000002,0.09820000000000001,3.5,4,1928.0,7,0,0,0,0,1,0
438,0,39,494230000.0,0,52050.0,-0.32,0.6729999999999999,3.3,4,1996.0,4,0,1,0,0,0,1
439,1,123,306170000.0,1,356370.0,0.040999999999999995,0.113,4.0,0,1996.0,4,1,1,0,0,1,0
440,0,110,57420000000.0,1,5530000.0,1.2650000000000001,0.3982,4.0,2,1996.0,4,1,1,0,0,0,1
441,1,41,147050000.0,1,80550.0,-0.8890000000000001,9.455,3.2,4,1949.0,10,0,0,0,0,1,0
442,1,8,15690000000.0,0,2960000.0,-0.32299999999999995,0.0727,3.8,4,1947.0,7,1,1,1,0,0,1
443,1,92,8410000000.0,1,984440.0,0.379,0.099,3.5,1,1967.0,7,0,1,0,0,0,1
444,1,16,34119999999.999996,1,982050.0,0.159,0.10400000000000001,4.1,2,1870.0,5,1,1,1,0,0,1
445,1,94,9280000000.0,0,483950.0,-0.8540000000000001,0.8042,3.5,1,1986.0,0,0,0,0,0,0,1
446,1,115,185450000.0,0,303960.0,1.032,0.0,3.2,5,2011.0,4,0,0,0,0,1,0
447,1,13,152740000.0,0,60850.0,-0.18100000000000002,0.25,2.4,3,2005.0,9,0,0,0,0,1,0
448,0,17,185180000.0,1,76520.0,-0.7270000000000001,0.021,2.0,6,1997.0,8,0,1,0,0,1,0
449,1,105,1060000000.0,0,40520.0,-0.20500000000000002,0.0,1.0,6,1996.0,4,0,0,0,0,0,1
450,1,13,500060000.0,0,27690.0,-0.055,0.0139,3.5,4,1898.0,0,0,1,0,0,1,0
451,1,47,11280000000.0,0,1160000.0,1.795,-0.10640000000000001,4.0,1,1996.0,3,1,1,0,0,0,1
452,1,22,2109999999.9999998,1,4460000.0,-0.046,0.16,2.9,2,1996.0,5,0,0,0,0,1,0
453,1,127,544620000.0,0,1440000.0,5.4670000000000005,-0.287,3.3,4,1955.0,0,0,0,0,0,1,0
454,0,75,46800000.0,1,795530.0,0.332,0.0,2.5,3,1879.0,4,0,1,0,1,0,0
455,0,17,29970000000.0,1,186980.0,-0.138,0.08199999999999999,3.5,2,2010.0,2,0,0,0,0,1,0
456,1,91,2130000000.0,0,1240000.0,0.728,0.050300000000000004,3.2,2,1996.0,10,0,0,0,0,0,1
457,1,115,531250000.0,1,5760.0,-1.837,0.0,2.9,1,1934.0,10,0,0,0,0,0,1
458,1,13,378970000.0,0,27350.0,0.5,0.1116,3.7,5,1887.0,9,0,0,0,1,0,0
459,0,38,10400000000.0,0,2840000.0,0.6890000000000001,0.14070000000000002,3.8,2,1996.0,4,0,1,0,0,0,1
460,1,41,1020000000.0,1,248190.0,-0.368,0.1863,3.4,1,1979.0,5,0,0,0,0,0,1
461,1,64,3650000000.0,1,687180.0,-0.713,-0.010900000000000002,4.3,2,2017.0,4,1,1,0,0,1,0
462,1,13,1370000000.0,0,318110.0,-6.0200000000000005,0.16030000000000003,3.2,2,2000.0,4,0,1,0,0,0,1
463,0,89,156830000000.0,0,1930000.0,-0.057,0.08380000000000001,4.1,1,1885.0,3,1,1,0,0,0,1
464,1,100,289730000.0,0,984900.0,-9.799,0.5910000000000001,3.6,2,1996.0,4,1,1,0,0,0,1
465,0,70,66769999999.99999,0,10230000.0,8.625,0.2233,3.9,3,2000.0,9,1,1,0,0,1,0
466,1,36,2120000000.0,0,751370.0,1.614,0.016399999999999998,3.2,1,1969.0,7,0,0,0,0,0,1
467,1,37,61140000000.0,1,1730000.0,-0.21100000000000002,0.12539999999999998,4.2,4,1978.0,2,1,1,1,0,1,0
468,0,42,45650000000.0,0,4510000.0,-1.183,0.336,4.1,2,1996.0,4,1,1,0,0,1,0
469,1,121,14720000000.0,0,1210000.0,-5.702999999999999,0.071,4.2,5,2006.0,9,1,1,0,0,0,1
470,1,78,18450000000.0,0,140620.0,1.166,0.0131,3.5,4,1952.0,5,0,1,1,0,0,1
471,1,35,57200000.0,0,355400.0,0.877,-0.537,3.8,6,1996.0,1,0,1,0,0,1,0
472,1,78,99110000.0,0,5350000.0,0.273,0.375,2.8,3,1987.0,9,0,1,0,0,1,0
473,1,36,6210000000.0,0,1540000.0,1.247,0.1023,3.0,1,1984.0,3,0,0,0,0,0,1
474,1,115,1090000000.0,0,300090.0,-2.245,2.9714,3.7,1,1978.0,10,0,1,0,0,1,0
475,1,8,41760000000.0,0,4900000.0,-0.151,0.1192,3.5,1,1784.0,3,0,1,1,0,0,1
476,1,8,293640000.0,0,445810.0,-0.449,0.33299999999999996,4.2,0,1996.0,4,1,1,0,0,1,0
477,1,77,1330000000.0,0,1640000.0,1.3090000000000002,0.419,3.1,1,1978.0,5,0,0,0,0,0,1
478,1,7,1920000000.0,1,531100.0,0.24100000000000002,0.17379999999999998,3.9,4,1948.0,10,0,1,0,0,0,1
479,1,87,146680000.0,1,235600.0,2.089,0.0,3.7,3,2007.0,4,0,1,0,0,1,0
480,1,138,4219999999.9999995,1,354250.0,0.11199999999999999,0.045700000000000005,3.8,2,1883.0,0,1,1,0,0,0,1
481,1,122,11680000000.0,1,1010000.0,1.359,0.1482,3.4,4,2013.0,11,0,1,0,0,0,1
482,1,135,92870000000.0,0,362160.0,-0.9890000000000001,1.7398,3.2,1,1997.0,3,0,0,1,0,1,0
483,1,85,23250000000.0,0,9290000.0,25.0,0.46340000000000003,3.7,1,1996.0,7,0,1,1,0,0,1
484,1,13,111040000.0,1,9300.0,-0.131,0.0,3.7,6,1996.0,2,0,1,0,0,1,0
