,Unnamed: 0,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index,this_next_EPS,recomend_rating
3111,3111,1,35,190000000000.0,1,1760000,73.8,11.1,3.8,1,1902,3,3.9,4.55,1,2,84.89999999999999,7.699999999999999
3112,3112,1,13,1170000000.0,1,37370,3.2,382.4,4.1,2,1836,4,4.1,4.25,0,0,385.59999999999997,8.2
3113,3113,1,129,589100000.0,0,1010000,-44.0,-6.36,2.9,2,1996,10,2.5,0.4,0,2,-50.36,5.4
3114,3114,1,130,182000000000.0,0,4290000,289.54,317.7,4.0,1,2001,3,3.95,4.5,1,1,607.24,7.95
3115,3115,1,94,6320000000.0,1,573430,-84.1,12.67,3.7,1,1996,0,2.95,3.65,0,2,-71.42999999999999,6.65
3116,3116,1,126,1470000000.0,0,68560,-27.1,10.17,3.4,2,1870,0,3.1,3.1,0,2,-16.93,6.5
3117,3117,1,78,5820000000.0,0,681780,-33.2,311.76,3.9,2,2006,4,3.9,4.35,0,1,278.56,7.8
3118,3118,1,128,4540000000.0,1,226760,34.0,16.38,3.2,2,1988,5,2.45,4.15,0,2,50.379999999999995,5.65
3119,3119,0,87,482030000.0,1,399140,111.2,146.7,3.7,4,1996,4,3.7,3.75,0,2,257.9,7.4
3120,3120,1,135,4940000000.0,0,559420,-155.5,54.62,3.6,1,1996,4,2.55,4.0,0,2,-100.88,6.15
3121,3121,0,87,149060000.0,1,124070,49.1,398.12,4.3,0,1996,4,5.0,5.0,0,2,447.22,9.3
3122,3122,1,17,392600000.0,0,11130000,97.1,373.3,4.0,0,1996,1,5.0,5.0,0,1,470.4,9.0
3123,3123,1,113,6920000000.0,0,1500000,-15.5,43.34,3.7,4,1967,7,3.45,4.0,0,2,27.840000000000003,7.15
3124,3124,1,96,49900000.0,0,116450,258.8,0.0,3.5,0,1979,8,3.1,5.0,0,1,258.8,6.6
3125,3125,0,76,65130000.0,0,2080000,-99.5,-105.6,2.7,0,1996,9,0.0,0.0,0,1,-205.1,2.7
3126,3126,0,86,127000000000.0,0,2010000,207.0,290.3,4.0,1,1924,3,4.15,4.65,0,2,497.3,8.15
3127,3127,1,13,2150000000.0,0,147620,4.6,-22.82,3.7,5,1999,8,3.4,5.0,0,1,-18.22,7.1
3128,3128,1,133,802770000.0,1,186020,143.6,14.14,3.4,3,1996,4,3.1,5.0,0,2,157.74,6.5
3129,3129,1,44,705300000.0,0,289550,-127.5,10.93,2.9,4,1894,7,2.15,1.9,0,2,-116.57,5.05
3130,3130,1,113,2510000000.0,0,1180000,48.2,9.2,3.7,2,1996,5,3.25,4.4,0,2,57.400000000000006,6.95
3131,3131,1,28,2100000000.0,0,261390,-7.9,0.0,2.9,2,1896,10,2.4,3.05,0,2,-7.9,5.3
3132,3132,1,29,401660000.0,0,123650,-107.0,0.0,1.7,6,1936,6,0.0,5.0,0,2,-107.0,1.7
3133,3133,1,125,200210000.0,0,119570,-137.5,0.0,2.2,6,1996,2,2.45,5.0,0,2,-137.5,4.65
3134,3134,1,82,2800000000.0,0,354590,-181.7,189.29,3.7,5,1996,4,3.6,4.15,0,1,7.590000000000003,7.300000000000001
3135,3135,1,20,11100000000.0,0,692790,22.5,18.08,3.6,2,1996,8,3.65,4.55,0,2,40.58,7.25
3136,3136,1,87,10020000000.0,1,2670000,-405.1,30.64,3.6,2,2006,7,3.65,4.35,0,2,-374.46000000000004,7.25
3137,3137,1,56,1210000000.0,1,215030,-136.0,159.3,3.4,2,2009,4,3.15,3.75,0,1,23.30000000000001,6.55
3138,3138,0,30,48170000000.0,0,448730,212.8,424.6,4.1,1,2008,3,4.1,4.25,0,2,637.4000000000001,8.2
3139,3139,0,35,63870000.0,1,310230,-79.3,-8.57,2.8,5,1996,9,1.35,0.9,0,1,-87.87,4.15
3140,3140,0,17,1010000000.0,1,1230000,-26.9,475.3,4.1,6,1996,4,3.55,5.0,0,1,448.40000000000003,7.6499999999999995
3141,3141,1,135,5430000000.0,0,3400000,-320.5,390.2,3.8,2,2000,0,3.55,3.8,0,1,69.69999999999999,7.35
3142,3142,1,116,19580000000.0,0,1440000,-24.0,424.6,4.1,1,1978,5,4.2,4.75,1,1,400.6,8.3
3143,3143,0,87,655260000.0,1,42760,289.54,352.5,4.4,2,1889,10,4.75,5.0,0,1,642.04,9.15
3144,3144,1,13,1920000000.0,1,197420,8.2,11.1,3.6,2,1968,10,4.05,4.9,0,1,19.299999999999997,7.65
3145,3145,1,107,2770000000.0,1,789810,-359.0,115.04,3.7,1,1933,7,2.95,3.55,0,2,-243.95999999999998,6.65
3146,3146,1,60,420370000.0,0,39080,-4.2,22.96,3.5,5,1964,4,3.1,4.3,0,1,18.76,6.6
3147,3147,1,8,42610000000.0,1,1050000,14.7,4.11,3.8,4,1937,5,3.65,4.55,1,1,18.81,7.449999999999999
3148,3148,1,23,3100000000.0,0,1290000,920.4,27.58,3.8,5,2005,4,3.45,5.0,0,2,947.98,7.25
3149,3149,0,87,50200000000.0,0,1750000,11.0,5.99,3.9,4,1951,3,4.0,4.5,0,2,16.990000000000002,7.9
3150,3150,1,126,1300000000.0,1,123380,-234.7,-13.15,2.7,2,2002,10,1.8,3.1,0,1,-247.85,4.5
3151,3151,1,13,660530000.0,0,79330,-8.9,5.26,2.4,5,1981,4,1.65,3.1,0,1,-3.6400000000000006,4.05
3152,3152,1,118,19620000.0,0,95680,-36.7,0.0,2.8,5,1958,6,2.85,2.35,0,0,-36.7,5.65
3153,3153,0,112,3340000000.0,1,551480,-8.4,3.59,3.6,3,1996,6,3.3,3.4,0,2,-4.8100000000000005,6.9
3154,3154,1,70,514800000.0,1,937780,66.2,183.3,3.2,5,2005,4,2.5,2.5,0,1,249.5,5.7
3155,3155,1,67,4120000000.0,1,357110,289.54,373.3,4.0,5,1998,4,3.85,4.15,0,1,662.84,7.85
3156,3156,1,65,36290000000.0,1,1300000,6.0,465.0,4.1,1,1853,3,4.15,4.75,1,2,471.0,8.25
3157,3157,0,70,1230000000.0,1,1970000,92.7,133.3,3.9,5,2005,10,3.95,4.05,0,1,226.0,7.85
3158,3158,1,17,40070000.0,0,53390,20.4,365.9,4.0,0,1996,4,5.0,5.0,0,1,386.29999999999995,9.0
3159,3159,1,17,299240000.0,1,3080000,15.2,17.9,3.5,6,1996,1,2.65,0.0,0,1,33.099999999999994,6.15
3160,3160,1,13,230880000.0,0,24740,1.6,0.0,3.4,3,1997,6,1.75,3.05,0,1,1.6,5.15
3161,3161,1,13,677330000.0,0,106890,-31.1,34.45,3.0,0,1996,4,0.0,5.0,0,1,3.3500000000000014,3.0
3162,3162,1,127,19270000000.0,0,1040000,36.9,5.12,3.8,1,1938,2,3.45,4.45,1,1,42.019999999999996,7.25
3163,3163,1,125,2180000000.0,0,337290,90.14,11.1,3.0,2,2010,5,2.55,3.25,0,2,101.24,5.55
3164,3164,0,119,2810000000.0,1,384850,-9.5,28.97,3.9,4,1993,4,3.5,3.6,0,1,19.47,7.4
3165,3165,0,119,549000000000.0,0,9380000,50.0,15.7,3.9,1,1996,3,3.55,4.75,0,2,65.7,7.449999999999999
3166,3166,1,47,26390000000.0,0,1860000,4.4,7.26,3.6,1,1935,3,3.2,3.9,1,2,11.66,6.800000000000001
3167,3167,1,136,10040000000.0,1,1780000,289.54,555.45,4.4,3,2015,4,3.85,5.0,0,1,844.99,8.25
3168,3168,1,0,187390000.0,1,76150,-37.9,53.46,3.2,2,1996,4,2.95,3.65,0,2,15.560000000000002,6.15
3169,3169,1,121,18020000.0,0,7190,15.7,398.12,4.8,5,1969,9,4.75,5.0,0,1,413.82,9.55
3170,3170,0,126,41130000000.0,0,973050,-14.2,373.3,4.1,1,1859,7,4.1,4.6,1,2,359.1,8.2
3171,3171,1,134,11230000000.0,1,526740,20.1,373.3,4.1,4,1914,5,4.35,4.9,0,2,393.40000000000003,8.45
3172,3172,1,121,2850000000.0,0,9520000,118.3,527.11,4.1,5,2009,4,3.75,4.75,0,1,645.41,7.85
3173,3173,0,86,123000000000.0,1,1990000,289.54,373.3,4.0,1,1924,3,4.15,4.65,0,2,662.84,8.15
3174,3174,1,61,4450000000.0,1,139340,53.0,8.37,3.6,1,1982,0,3.45,4.0,0,1,61.37,7.050000000000001
3175,3175,1,44,6160000000.0,1,290040,13.2,9.61,3.8,1,1966,5,3.75,4.25,0,1,22.81,7.55
3176,3176,1,70,1850000000.0,1,175860,-0.1,8.32,3.7,5,1999,4,3.55,4.65,0,1,8.22,7.25
3177,3177,1,85,457340000.0,1,1740000,117.7,483.33,3.0,2,1981,1,3.05,5.0,0,2,601.03,6.05
3178,3178,1,41,1560000000.0,0,1020000,-151.3,17.9,3.4,1,1978,0,2.75,4.2,0,1,-133.4,6.15
3179,3179,1,17,24700000.0,0,227830,79.9,312.85,5.0,0,1996,2,5.0,5.0,0,1,392.75,10.0
3180,3180,1,35,190830000.0,0,4520000,70.3,3.2,3.1,6,2007,1,2.45,3.0,0,1,73.5,5.550000000000001
3181,3181,1,42,19660000000.0,0,1270000,43.6,475.3,4.5,2,1993,0,4.75,4.95,1,1,518.9,9.25
3182,3182,0,130,28440000000.0,0,1210000,-34.9,527.11,4.2,0,1996,4,4.45,5.0,0,2,492.21000000000004,8.65
3183,3183,0,122,329860000.0,0,238510,-24.3,297.6,4.2,5,2004,9,4.1,4.8,0,2,273.3,8.3
3184,3184,1,92,987030000.0,0,807590,747.8,14.37,3.5,1,1948,1,2.8,3.05,0,2,762.17,6.3
3185,3185,1,8,84070000.0,1,35900,-91.6,0.0,3.0,0,1996,11,5.0,5.0,0,1,-91.6,8.0
3186,3186,1,85,174880000.0,1,119340,-37.2,137.5,3.1,5,1996,4,3.0,5.0,0,1,100.3,6.1
3187,3187,0,122,12330000000.0,0,1710000,9.5,424.6,4.2,5,1996,4,4.3,5.0,0,2,434.1,8.5
3188,3188,0,18,7620000000.0,0,2800000,-128.0,9.31,3.6,1,1996,3,3.45,3.95,0,2,-118.69,7.050000000000001
3189,3189,1,17,926640000.0,1,702650,-14.8,424.6,4.3,6,1996,4,4.1,5.0,0,1,409.8,8.399999999999999
3190,3190,1,77,1280000000.0,0,332740,-20.0,10.58,2.9,3,1981,4,2.15,2.9,0,1,-9.42,5.05
3191,3191,1,22,19070000000.0,0,743660,65.1,424.6,4.6,5,1997,4,4.4,4.9,0,1,489.70000000000005,9.0
3192,3192,1,46,504920000.0,0,466830,-18.5,192.5,2.8,4,1990,0,2.0,1.1,0,2,174.0,4.8
3193,3193,1,126,169860000.0,1,27490,-457.1,101.5,3.1,5,1918,4,2.25,2.85,0,1,-355.6,5.35
3194,3194,1,70,61840000000.0,1,2080000,289.54,424.6,4.4,2,2008,10,4.35,4.8,0,2,714.1400000000001,8.75
3195,3195,1,91,2060000000.0,0,1340000,-7.9,8.13,3.3,2,2013,10,2.6,3.65,0,1,0.23000000000000043,5.9
3196,3196,1,102,2140000000.0,0,3550000,-772.9,10.0,2.4,6,1996,4,1.85,2.65,0,2,-762.9,4.25
3197,3197,1,39,2930000000.0,1,1210000,15.8,94.6,3.9,2,2008,4,3.8,3.85,0,1,110.39999999999999,7.699999999999999
3198,3198,1,35,5300000000.0,1,785070,8.9,382.4,4.2,6,2013,2,4.15,4.4,0,1,391.29999999999995,8.350000000000001
3199,3199,0,129,6230000000.0,0,885960,38.0,424.6,4.2,1,1996,5,4.4,4.75,0,2,462.6,8.600000000000001
3200,3200,1,56,21090000000.0,0,835450,-571.2,465.0,4.2,5,2012,4,3.95,4.55,0,1,-106.20000000000005,8.15
3201,3201,1,38,479000000.0,0,7660000,6.9,60.5,3.1,6,1996,2,2.55,3.2,0,1,67.4,5.65
3202,3202,1,135,173700000.0,0,84900,-186.6,316.67,2.9,3,1998,4,2.05,1.9,0,1,130.07000000000002,4.949999999999999
3203,3203,1,121,29750000000.0,1,3500000,10.0,465.0,4.4,2,2005,4,4.45,4.65,0,2,475.0,8.850000000000001
3204,3204,1,6,7830000000.0,0,3850000,192.3,91.7,3.9,1,1996,5,3.85,4.55,1,2,284.0,7.75
3205,3205,1,6,8260000000.0,0,5310000,-711.5,49.42,3.9,1,1996,5,3.85,4.55,1,2,-662.08,7.75
3206,3206,1,3,17690000000.0,0,13850000,-318.5,120.1,3.6,4,1994,5,3.3,2.7,1,1,-198.4,6.9
3207,3207,1,2,640800000.0,0,64410,-184.1,0.0,1.0,3,1996,4,0.0,5.0,0,2,-184.1,1.0
3208,3208,1,105,729040000.0,0,123560,-61.4,9.59,3.6,6,1969,4,2.0,5.0,0,2,-51.81,5.6
3209,3209,1,13,91350000.0,0,5150,16.8,18.25,3.9,5,1858,9,3.2,3.15,0,1,35.05,7.1
3210,3210,1,121,92170000000.0,0,19390000,43.3,415.0,4.0,1,2009,3,3.95,4.2,0,2,458.3,7.95
3211,3211,1,13,132260000.0,0,61440,-41.0,0.0,2.8,6,2001,6,1.55,2.3,0,1,-41.0,4.35
3212,3212,0,12,60000000000.0,1,2630000,54.8,7.98,3.8,1,1862,3,3.9,4.6,0,2,62.78,7.699999999999999
3213,3213,1,13,4650000000.0,1,454590,289.54,289.54,4.0,2,1837,10,3.8,4.2,0,1,579.08,7.8
3214,3214,1,17,228310000.0,1,423720,2.1,5.5,3.7,6,1996,4,3.15,5.0,0,1,7.6,6.85
3215,3215,1,13,2720000000.0,0,362080,-17.3,25.1,3.6,2,1987,4,3.5,4.05,0,1,7.800000000000001,7.1
3216,3216,1,118,2180000000.0,1,704440,893.4,13.48,3.1,2,1991,0,2.15,3.65,0,1,906.88,5.25
3217,3217,1,104,14290000000.0,0,1870000,-67.8,368.75,3.4,2,1972,10,3.0,4.1,1,2,300.95,6.4
3218,3218,1,98,2230000000.0,0,666960,-13.1,65.0,3.4,6,1996,4,2.8,5.0,0,2,51.9,6.199999999999999
3219,3219,1,137,659380000.0,0,6230000,18.2,465.0,4.7,0,1996,11,5.0,5.0,0,0,483.2,9.7
3220,3220,0,122,286220000.0,0,319860,68.9,352.5,4.2,2,1996,4,3.25,5.0,0,1,421.4,7.45
3221,3221,1,11,39240000.0,0,182780,-37.0,1733.3,2.5,5,1998,4,1.5,0.0,0,0,1696.3,4.0
3222,3222,1,65,682380000.0,0,67920,118.4,527.11,4.2,1,1939,4,4.35,4.7,0,1,645.51,8.55
3223,3223,1,131,451470000.0,0,60760,-132.9,15.26,2.3,3,1996,4,0.85,5.0,0,2,-117.64,3.15
3224,3224,1,74,4330000000.0,0,383930,37.4,0.54,3.7,1,1955,5,3.45,4.7,0,1,37.94,7.15
3225,3225,1,92,421120000.0,0,29040,-32.8,30.9,3.3,2,1963,4,2.75,2.9,0,1,-1.8999999999999986,6.05
3226,3226,1,93,2710000000.0,0,1470000,-291.3,0.91,3.5,1,1848,7,2.3,3.35,0,2,-290.39,5.8
3227,3227,1,59,71050000.0,1,9390,-30.6,297.6,4.3,0,1996,2,5.0,3.95,0,1,267.0,9.3
3228,3228,0,88,4480000000.0,1,1680000,138.8,18.52,3.9,1,1996,3,4.65,4.9,0,2,157.32000000000002,8.55
3229,3229,1,46,104180000.0,0,161310,-44.1,0.0,2.2,0,2014,4,1.35,5.0,0,1,-44.1,3.5500000000000003
3230,3230,1,112,10240000000.0,0,63800,-38.2,0.0,2.5,1,1996,5,1.65,3.95,0,1,-38.2,4.15
3231,3231,1,77,12440000000.0,0,629570,20.4,12.48,3.4,1,1978,7,2.9,3.1,1,2,32.879999999999995,6.3
3232,3232,1,26,18690000000.0,1,115180,27.7,9.14,3.0,0,1996,11,3.6,5.0,0,2,36.84,6.6
3233,3233,1,65,258090000.0,0,114870,-222.1,62.5,2.7,3,1994,4,2.0,1.5,0,1,-159.6,4.7
3234,3234,1,61,1610000000.0,1,416390,-206.4,27.2,3.6,1,1886,5,3.25,4.15,0,2,-179.20000000000002,6.85
3235,3235,0,59,156000000000.0,0,1670000,-0.9,297.6,4.2,1,1872,3,4.4,4.8,0,2,296.70000000000005,8.600000000000001
3236,3236,1,126,133010000.0,0,619970,-1.0,29.55,2.3,5,1991,9,1.7,0.0,0,1,28.55,4.0
3237,3237,1,3,4230000000.0,1,1010000,-189.6,0.0,3.6,4,1994,5,3.3,2.7,0,1,-189.6,6.9
3238,3238,1,136,585880000.0,1,43790,33.1,13.18,3.0,2,1932,0,1.45,2.55,0,1,46.28,4.45
3239,3239,1,127,17570000000.0,0,758610,-74.4,15.03,3.5,1,1990,7,3.15,4.1,1,1,-59.370000000000005,6.65
3240,3240,1,13,4220000000.0,0,199970,19.4,398.12,4.3,2,1913,10,4.2,4.9,0,1,417.52,8.5
3241,3241,1,106,2430000000.0,0,1500000,115.0,24.52,3.7,3,1996,4,3.6,4.3,0,1,139.52,7.300000000000001
3242,3242,1,64,5500000000.0,0,2010000,-25.8,14.56,3.8,4,1848,3,3.4,3.55,1,2,-11.24,7.199999999999999
3243,3243,1,107,142000000000.0,1,2650000,-6.0,-13.3,2.1,1,1862,3,0.9,0.6,1,2,-19.3,3.0
3244,3244,1,13,231270000.0,1,30550,1.9,-14.06,3.7,3,1991,9,3.4,5.0,0,1,-12.16,7.1
3245,3245,1,23,4180000000.0,0,1030000,148.4,13.84,3.3,4,1924,3,2.7,3.65,0,2,162.24,6.0
3246,3246,1,121,1230000000.0,0,211570,2.1,25.1,3.6,2,2012,4,3.4,3.55,0,1,27.200000000000003,7.0
3247,3247,1,69,172000000000.0,0,3640000,-69.8,5.6,3.5,1,1907,3,3.2,3.6,1,2,-64.2,6.7
3248,3248,1,33,11110000000.0,1,4480000,169.6,527.11,4.4,3,2012,4,4.5,4.9,0,1,696.71,8.9
3249,3249,1,128,5930000000.0,1,1410000,-27.0,527.11,4.1,3,2014,4,3.8,4.35,0,1,500.11,7.8999999999999995
3250,3250,1,7,3600000000.0,1,1770000,-99.2,5.79,3.7,1,1970,5,3.3,3.25,0,1,-93.41,7.0
3251,3251,1,137,293970000.0,0,2660000,289.54,444.5,5.0,6,1996,4,5.0,5.0,0,0,734.04,10.0
3252,3252,1,112,20780000000.0,0,718600,-19.2,14.04,3.9,1,1997,7,3.8,4.75,1,2,-5.16,7.699999999999999
3253,3253,1,85,1550000000.0,0,275060,95.0,382.4,4.7,5,1998,10,4.5,4.95,0,2,477.4,9.2
3254,3254,1,136,124910000.0,0,167070,-197.0,1.14,2.9,2,1983,10,2.5,3.15,0,1,-195.86,5.4
3255,3255,1,129,90450000.0,0,41470,-548.3,95.2,2.3,5,1994,4,1.3,1.6,0,1,-453.09999999999997,3.5999999999999996
3256,3256,1,54,80140000.0,1,51630,27.3,382.4,4.1,2,1996,4,2.75,5.0,0,1,409.7,6.85
3257,3257,1,13,80810000000.0,0,6980000,-26.4,-6.33,3.7,1,1863,3,3.4,4.15,1,2,-32.73,7.1
3258,3258,1,19,1260000000.0,0,564950,46.5,39.35,3.6,2,1999,0,3.0,3.25,0,1,85.85,6.6
3259,3259,1,107,185740000.0,1,135750,-408.3,0.0,3.8,1,1961,5,3.7,3.9,0,2,-408.3,7.5
3260,3260,1,84,19100000.0,0,180060,-473.0,0.0,2.0,0,1996,6,0.0,5.0,0,1,-473.0,2.0
3261,3261,1,50,7940000000.0,0,1880000,-166.0,62.64,3.1,2,1912,10,2.15,2.35,0,2,-103.36,5.25
3262,3262,1,122,161590000.0,0,136450,-52.3,75.0,1.0,0,1996,4,0.0,5.0,0,1,22.700000000000003,1.0
3263,3263,1,19,755920000.0,1,5870,8.0,0.0,3.1,3,1996,4,2.5,4.0,0,1,8.0,5.6
3264,3264,1,130,3130000000.0,0,145130,43.4,3.42,3.9,4,1983,5,3.3,4.25,0,2,46.82,7.199999999999999
3265,3265,1,59,2030000000.0,0,95700,33.1,527.11,4.3,2,1992,10,4.5,4.7,0,2,560.21,8.8
3266,3266,1,77,1400000000.0,0,64070,1.0,11.97,3.0,2,1992,4,2.35,3.2,0,2,12.97,5.35
3267,3267,1,17,8060000000.0,1,391340,583.8,352.5,4.4,5,1996,0,4.4,4.9,0,1,936.3,8.8
3268,3268,1,39,181720000.0,1,178980,117.7,140.29,3.2,2,1965,2,1.9,3.6,0,2,257.99,5.1
3269,3269,1,138,810960000.0,0,159110,-27.6,6.6,3.9,3,1984,4,4.2,5.0,0,2,-21.0,8.1
3270,3270,1,80,306710000.0,1,10580,-22.1,0.0,2.7,6,1978,6,1.65,1.8,0,1,-22.1,4.35
3271,3271,0,26,49490000.0,1,515000,-499.6,0.0,3.1,3,1996,4,2.2,3.3,0,1,-499.6,5.300000000000001
3272,3272,1,91,2000000000.0,0,641490,317.3,424.6,4.6,2,1921,10,4.5,4.8,0,2,741.9000000000001,9.1
3273,3273,1,137,884050000.0,0,3840000,-30.4,93.8,2.1,6,2006,2,0.95,5.0,0,0,63.4,3.05
3274,3274,1,65,419590000.0,0,172080,289.54,436.6,4.0,5,1990,10,4.0,4.5,0,2,726.1400000000001,8.0
3275,3275,1,114,6560000000.0,0,373960,-314.7,133.31,3.9,1,1984,4,3.65,4.4,0,2,-181.39,7.55
3276,3276,0,83,1980000000.0,0,975190,17.5,25.1,3.2,4,1996,4,3.15,5.0,0,2,42.6,6.35
3277,3277,0,89,112000000000.0,1,30140000,500.3,297.6,4.3,1,1996,3,4.5,4.05,0,2,797.9000000000001,8.8
3278,3278,1,49,290190000.0,0,3670,-41.0,0.0,2.5,6,1982,6,1.0,0.8,0,1,-41.0,3.5
3279,3279,1,13,1730000000.0,0,264790,-12.2,3.53,3.5,5,2010,7,3.35,4.55,0,1,-8.67,6.85
3280,3280,1,11,3130000000.0,1,269100,-179.7,104.16,3.0,1,2000,5,2.45,2.25,0,1,-75.53999999999999,5.45
3281,3281,1,17,2850000000.0,0,790490,127.7,324.17,3.1,3,1989,4,2.2,2.2,0,1,451.87,5.300000000000001
3282,3282,1,26,1310000000.0,0,303850,47.9,38.26,3.8,5,2000,4,3.85,4.8,0,2,86.16,7.65
3283,3283,1,8,2050000000.0,0,100100,129.0,4.79,3.5,3,2013,4,3.65,5.0,0,1,133.79,7.15
3284,3284,1,17,2560000000.0,0,828610,-140.1,47.7,3.6,3,2008,4,3.1,5.0,0,1,-92.39999999999999,6.7
3285,3285,1,1,581970000.0,0,55180,10.1,12.69,3.6,1,1996,0,3.7,4.1,0,2,22.79,7.300000000000001
3286,3286,1,118,1140000000.0,0,404420,89.5,527.11,4.3,2,1945,4,4.35,4.75,0,1,616.61,8.649999999999999
3287,3287,1,56,46240000000.0,1,802260,31.3,527.11,4.1,2,2007,0,3.95,4.45,0,2,558.41,8.05
3288,3288,1,82,260240000.0,1,70870,-270.5,30.65,3.1,6,1996,4,2.05,5.0,0,2,-239.85,5.15
3289,3289,0,130,2920000000.0,0,5160000,-156.2,26.38,3.7,1,1992,7,3.2,4.25,0,1,-129.82,6.9
3290,3290,1,98,10650000000.0,0,2220000,138.9,2.26,3.3,3,1996,4,3.05,3.65,0,2,141.16,6.35
3291,3291,1,121,76510000.0,0,1620000,-1.8,27.1,3.0,6,1996,4,1.95,5.0,0,1,25.3,4.95
3292,3292,1,122,721380000.0,0,633380,39.1,27.1,3.2,3,2014,6,2.65,3.65,0,1,66.2,5.85
3293,3293,0,78,148840000.0,0,288910,-51.2,43.7,2.6,3,2009,4,1.75,3.05,0,1,-7.5,4.35
3294,3294,1,121,3020000000.0,0,304190,-376.4,14.8,3.9,2,1978,4,3.5,4.55,0,1,-361.59999999999997,7.4
3295,3295,1,64,124690000.0,0,719670,-29.5,0.0,2.7,3,1996,9,2.05,2.6,0,1,-29.5,4.75
3296,3296,0,84,1340000000.0,0,2130000,-136.3,35.6,2.9,5,1994,0,2.3,3.05,0,2,-100.70000000000002,5.199999999999999
3297,3297,1,6,29880000000.0,1,2690000,289.54,290.3,4.0,1,1889,3,4.0,4.5,1,2,579.84,8.0
3298,3298,1,130,3660000000.0,0,2710000,-82.8,20.36,3.9,2,2000,0,3.4,3.7,0,1,-62.44,7.3
3299,3299,1,133,2000000000.0,0,688700,-3.9,4.39,3.5,2,1990,0,3.4,3.8,0,2,0.48999999999999977,6.9
3300,3300,1,45,25530000000.0,0,41030000,289.54,299.4,4.0,2,1992,4,3.9,5.0,1,1,588.94,7.9
3301,3301,0,41,289380000.0,0,45570,-69.4,65.12,2.7,0,1996,4,0.0,0.0,0,2,-4.280000000000001,2.7
3302,3302,1,26,3880000000.0,1,1770000,264.0,324.5,4.0,2,1923,10,4.2,4.7,0,1,588.5,8.2
3303,3303,1,98,16780000000.0,1,4550000,40.4,373.3,4.0,2,1996,4,5.0,5.0,0,2,413.7,9.0
3304,3304,1,41,3850000000.0,1,123160,20.7,51.99,3.6,5,1981,4,3.25,3.85,0,1,72.69,6.85
3305,3305,1,109,44980000.0,0,807040,-993.7,0.0,3.9,6,1996,1,4.05,5.0,0,1,-993.7,7.949999999999999
3306,3306,0,8,820390000.0,0,278640,12.5,248.0,4.0,3,1996,4,4.05,5.0,0,1,260.5,8.05
3307,3307,0,71,13000000000.0,0,18330000,45.0,17.09,3.5,1,2008,4,3.45,3.9,0,2,62.09,6.95
3308,3308,1,17,6120000000.0,0,701880,56.5,398.12,4.3,3,1996,11,4.5,5.0,0,1,454.62,8.8
3309,3309,1,52,58030000.0,0,30240,-193.3,0.0,3.6,5,1950,4,2.95,4.05,0,1,-193.3,6.550000000000001
3310,3310,1,22,5470000000.0,0,1440000,289.54,372.6,4.0,5,2006,4,3.95,4.5,0,1,662.1400000000001,7.95
3311,3311,1,47,838930000.0,0,486550,339.2,444.5,4.3,6,2007,4,4.15,4.7,0,1,783.7,8.45
3312,3312,0,130,15720000000.0,0,1290000,289.54,415.0,4.0,1,1924,3,4.15,4.5,0,2,704.54,8.15
3313,3313,1,78,28810000.0,0,277760,95.2,17.7,3.3,0,1996,4,2.45,5.0,0,1,112.9,5.75
3314,3314,1,35,880030000.0,0,643550,-88.2,-32.56,2.1,5,1977,4,1.3,3.1,0,1,-120.76,3.4000000000000004
3315,3315,0,27,83160000.0,0,41410,-10.8,352.5,4.1,3,1996,2,4.0,5.0,0,1,341.7,8.1
3316,3316,1,116,2140000000.0,1,3950000,-101.6,50.0,3.1,5,2007,4,2.25,3.2,0,1,-51.599999999999994,5.35
3317,3317,1,55,328390000.0,0,37410,-18.6,0.0,2.6,4,1937,0,2.25,4.0,0,1,-18.6,4.85
3318,3318,1,88,31320000000.0,0,3620000,289.54,317.3,4.0,1,1980,3,3.45,4.55,1,2,606.84,7.45
3319,3319,1,13,5170000000.0,0,2380000,-6.8,354.5,2.6,2,1996,10,1.8,3.15,0,1,347.7,4.4
3320,3320,1,19,21860000000.0,0,792610,-5.4,339.2,3.9,4,1957,5,3.8,4.85,1,2,333.8,7.699999999999999
3321,3321,1,103,8940000000.0,0,1580000,-111.3,146.46,3.9,2,1936,5,3.1,4.25,1,2,35.16000000000001,7.0
3322,3322,1,116,5640000000.0,1,1780000,-22.2,2.97,3.7,4,2020,5,5.0,5.0,0,2,-19.23,8.7
3323,3323,0,125,455680000.0,0,386870,36.1,230.26,3.5,2,1996,4,3.45,5.0,0,2,266.36,6.95
3324,3324,1,11,310410000.0,0,196270,-200.2,0.0,2.9,2,1965,10,2.25,3.25,0,1,-200.2,5.15
3325,3325,1,48,7080000000.0,0,1050000,-72.5,8.93,3.7,4,2013,7,3.45,4.25,0,2,-63.57,7.15
3326,3326,1,116,452020000.0,1,48160,-51.5,31.39,3.2,2,1996,4,1.85,2.65,0,2,-20.11,5.050000000000001
3327,3327,1,51,370660000.0,0,266510,-62.9,13.5,3.8,2,1982,4,3.4,4.0,0,1,-49.4,7.199999999999999
3328,3328,1,78,925160000.0,0,1120000,38.1,6.1,3.0,3,2004,9,2.55,2.95,0,1,44.2,5.55
